data,adset_id,adset_name,campaign_id,leads_entrada,cliques_ad,threads,leads_qualificados,leads_avaliados,receita_estimada,sessoes,leads_com_sessao
2026-08-13,120253411910950281,,,0,0,0,0,0,0,1,1
2026-08-13,120253411937390281,,,0,0,0,0,0,0,1,1
2026-08-13,120253415538610281,,,0,0,0,0,0,0,1,1
2026-08-13,120253415545930281,,,0,0,0,0,0,0,1,1
2026-08-13,120253415593700281,,,0,0,0,0,0,0,1,1
2026-08-13,120253415627710281,,,0,0,0,0,0,0,1,1
2026-08-13,120253415659550281,,,0,0,0,0,0,0,5,1
2026-08-13,120253415684090281,,,0,0,0,0,0,0,2,2
2026-08-13,120253415724350281,,,0,0,0,0,0,0,1,1
2026-08-13,120253415735450281,,,0,0,0,0,0,0,1,1
2026-08-13,120253422809560281,,,0,0,0,0,0,0,2,2
2026-08-13,120253422900530281,,,0,0,0,0,0,0,5,2
2026-08-13,120253422902890281,,,0,0,0,0,0,0,6,2
2026-08-13,120253422905970281,,,0,0,0,0,0,0,2,1
2026-08-13,120253422910030281,,,0,0,0,0,0,0,2,2
2026-08-13,120253423000780281,,,0,0,0,0,0,0,2,2
2026-08-13,120253423005460281,,,0,0,0,0,0,0,2,1
2026-08-13,120253423013640281,,,0,0,0,0,0,0,1,1
2026-08-13,120253423021520281,,,0,0,0,0,0,0,1,1
2026-08-13,120253423035590281,,,0,0,0,0,0,0,2,1
2026-08-13,120253423248640281,,,0,0,0,0,0,0,2,1
2026-08-13,120253423294450281,,,0,0,0,0,0,0,1,1
2026-08-13,120253423590130281,,,0,0,0,0,0,0,1,1
2026-08-13,120253423621190281,,,0,0,0,0,0,0,1,1
2026-08-13,120253423701340281,,,0,0,0,0,0,0,1,1
2026-08-13,120253428682050281,,,0,0,0,0,0,0,1,1
2026-08-13,120253428745740281,,,0,0,0,0,0,0,3,1
2026-08-13,120253428775060281,,,0,0,0,0,0,0,1,1
2026-08-13,120253428777030281,,,0,0,0,0,0,0,2,2
2026-08-13,120253428860840281,,,0,0,0,0,0,0,2,1
2026-08-13,120253428925220281,,,0,0,0,0,0,0,1,1
2026-08-13,120253463585430281,,,0,0,0,0,0,0,10,1
2026-08-13,120253464091590281,,,0,0,0,0,0,0,4,1
2026-08-13,120253464099200281,,,0,0,0,0,0,0,1,1
2026-08-13,120253464203130281,,,0,0,0,0,0,0,5,1
2026-08-13,120253464385490281,,,0,0,0,0,0,0,1,1
2026-08-13,120253665868790281,[AFS] [F3] [Noluthando Makhanya] V2,120253665771940281,1,1,1,0,0,0,0,0
2026-08-13,120253665873690281,[AFS] [F3] [Noluthando Makhanya] V3,120253665771940281,3,3,3,0,0,0,5,4
2026-08-13,120253665881380281,[AFS] [F3] [Noluthando Makhanya] V4,120253665771940281,208,208,208,0,0,0,865,159
2026-08-13,120253665893600281,[AFS] [F3] [Noluthando Makhanya] V5,120253665771940281,56,56,56,0,0,0,170,36
2026-08-13,120253665904310281,[AFS] [F3] [Noluthando Makhanya] V7,120253665771940281,48,48,48,0,0,0,148,44
2026-08-13,120253665910190281,[AFS] [F3] [Noluthando Makhanya] V8,120253665771940281,14,14,14,0,0,0,57,13
2026-08-13,120253665946580281,[AFS] [F3] [Noluthando Makhanya] V10,120253665771940281,265,265,265,0,0,0,859,184
2026-08-13,120253666333460281,[AFS] [F3] [Sinethemba Mthembu] V1,120253666333490281,67,67,67,0,0,0,234,53
2026-08-13,120253666506120281,[AFS] [F3] [Sinethemba Mthembu] V2,120253666333490281,1,1,1,0,0,0,0,0
2026-08-13,120253666527630281,[AFS] [F3] [Sinethemba Mthembu] V5,120253666333490281,133,133,133,0,0,0,276,85
2026-08-13,120253666532760281,[AFS] [F3] [Sinethemba Mthembu] V6,120253666333490281,241,241,241,0,0,0,693,162
2026-08-13,120253666680770281,,,0,0,0,0,0,0,2,1
2026-08-13,120253667302470281,[AFS] [F3] [Nqobile Mkhwanazi] V1,120253667302360281,18,18,18,0,0,0,27,10
2026-08-13,120253667360680281,[AFS] [F3] [Nqobile Mkhwanazi] V2,120253667302360281,3,3,3,0,0,0,10,4
2026-08-13,120253667384950281,[AFS] [F3] [Nqobile Mkhwanazi] V3,120253667302360281,25,25,25,0,0,0,113,17
2026-08-13,120253667485200281,[AFS] [F3] [Nqobile Mkhwanazi] V5,120253667302360281,31,31,31,0,0,0,88,22
2026-08-13,120253667505210281,[AFS] [F3] [Nqobile Mkhwanazi] V6,120253667302360281,34,34,34,0,0,0,89,24
2026-08-13,120253667521110281,[AFS] [F3] [Nqobile Mkhwanazi] V7,120253667302360281,40,40,40,0,0,0,128,29
2026-08-13,120253667533570281,[AFS] [F3] [Nqobile Mkhwanazi] V8,120253667302360281,29,29,29,0,0,0,79,18
2026-08-13,120253667542940281,[AFS] [F3] [Nqobile Mkhwanazi] V9,120253667302360281,13,13,13,0,0,0,70,8
2026-08-13,120253667551140281,[AFS] [F3] [Nqobile Mkhwanazi] V10,120253667302360281,19,19,19,0,0,0,47,13
2026-08-13,120253667581310281,[AFS] [F3] [Zandile Hlatshwayo] V1,120253667581330281,2,2,2,0,0,0,8,3
2026-08-13,120253667622250281,[AFS] [F3] [Zandile Hlatshwayo] V2,120253667581330281,19,19,19,0,0,0,32,11
2026-08-13,120253667639650281,[AFS] [F3] [Zandile Hlatshwayo] V3,120253667581330281,16,16,16,0,0,0,75,14
2026-08-13,120253667644420281,[AFS] [F3] [Zandile Hlatshwayo] V4,120253667581330281,1,1,1,0,0,0,10,7
2026-08-13,120253667649010281,[AFS] [F3] [Zandile Hlatshwayo] V5,120253667581330281,31,31,31,0,0,0,70,23
2026-08-13,120253667668650281,[AFS] [F3] [Zandile Hlatshwayo] V7,120253667581330281,50,50,50,0,0,0,210,48
2026-08-13,120253667678500281,[AFS] [F3] [Zandile Hlatshwayo] V8,120253667581330281,31,31,31,0,0,0,127,22
2026-08-13,120253667683750281,[AFS] [F3] [Zandile Hlatshwayo] V9,120253667581330281,47,47,47,0,0,0,133,31
2026-08-13,120253667705850281,[AFS] [F3] [Zandile Hlatshwayo] V10,120253667581330281,19,19,19,0,0,0,46,17
2026-08-13,120253700924490281,[AFS] [F3] [Nosimilo Mokoatle] V1,120253700924530281,2,2,2,0,0,0,0,0
2026-08-13,120253701043320281,[AFS] [F3] [Nosimilo Mokoatle] V2,120253700924530281,2,2,2,0,0,0,1,1
2026-08-13,120253701068750281,[AFS] [F3] [Nosimilo Mokoatle] V3,120253700924530281,1,1,1,0,0,0,0,0
2026-08-13,120253701148080281,[AFS] [F3] [Nosimilo Mokoatle] V5,120253700924530281,1,1,1,0,0,0,1,1
2026-08-13,120253701248270281,[AFS] [F3] [Nosimilo Mokoatle] V6,120253700924530281,1,1,1,0,0,0,28,1
2026-08-13,120253701667190281,[AFS] [F3] [Nosimilo Mokoatle] V9,120253700924530281,54,54,54,0,0,0,194,72
2026-08-13,120253703504330281,[AFS] [F3] [Karabo Mokoatle] V1,120253703504250281,7,7,7,0,0,0,34,5
2026-08-13,120253703606030281,[AFS] [F3] [Karabo Mokoatle] V2,120253703504250281,81,81,81,0,0,0,186,39
2026-08-13,120253703620200281,[AFS] [F3] [Karabo Mokoatle] V3,120253703504250281,3,3,3,0,0,0,24,3
2026-08-13,120253703628360281,[AFS] [F3] [Karabo Mokoatle] V4,120253703504250281,9,9,9,0,0,0,41,5
2026-08-13,120253703640280281,[AFS] [F3] [Karabo Mokoatle] V5,120253703504250281,7,7,7,0,0,0,31,4
2026-08-13,120253703648580281,[AFS] [F3] [Karabo Mokoatle] V6,120253703504250281,12,12,12,0,0,0,41,6
2026-08-13,120253703653020281,[AFS] [F3] [Karabo Mokoatle] V7,120253703504250281,11,11,11,0,0,0,17,2
2026-08-13,120253703658800281,[AFS] [F3] [Karabo Mokoatle] V8,120253703504250281,303,303,303,0,0,0,718,186
2026-08-13,120253703696820281,[AFS] [F3] [Karabo Mokoatle] V10,120253703504250281,8,8,8,0,0,0,26,5
2026-08-13,120253703724550281,[AFS] [F3] [Zethembiso Motaung] V1,120253703724520281,22,22,22,0,0,0,50,12
2026-08-13,120253703765330281,[AFS] [F3] [Zethembiso Motaung] V2,120253703724520281,21,21,21,0,0,0,22,10
2026-08-13,120253703768810281,[AFS] [F3] [Zethembiso Motaung] V3,120253703724520281,18,18,18,0,0,0,16,8
2026-08-13,120253703780420281,[AFS] [F3] [Zethembiso Motaung] V4,120253703724520281,22,22,22,0,0,0,60,11
2026-08-13,120253703796370281,[AFS] [F3] [Zethembiso Motaung] V5,120253703724520281,21,21,21,0,0,0,55,13
2026-08-13,120253703813950281,[AFS] [F3] [Zethembiso Motaung] V6,120253703724520281,30,30,30,0,0,0,112,21
2026-08-13,120253703815990281,[AFS] [F3] [Zethembiso Motaung] V7,120253703724520281,13,13,13,0,0,0,34,7
2026-08-13,120253703818060281,[AFS] [F3] [Zethembiso Motaung] V8,120253703724520281,5,5,5,0,0,0,0,0
2026-08-13,120253703821200281,[AFS] [F3] [Zethembiso Motaung] V9,120253703724520281,23,23,23,0,0,0,32,9
2026-08-13,120253703824100281,[AFS] [F3] [Zethembiso Motaung] V10,120253703724520281,29,29,29,0,0,0,117,22
2026-08-13,120253703839980281,[AFS] [F3] [Sibongakonke Masebe] V1,120253703839970281,11,11,11,0,0,0,50,5
2026-08-13,120253703887140281,[AFS] [F3] [Sibongakonke Masebe] V2,120253703839970281,12,12,12,0,0,0,7,2
2026-08-13,120253703898950281,[AFS] [F3] [Sibongakonke Masebe] V3,120253703839970281,22,22,22,0,0,0,98,15
2026-08-13,120253703910260281,[AFS] [F3] [Sibongakonke Masebe] V4,120253703839970281,9,9,9,0,0,0,28,6
2026-08-13,120253703920400281,[AFS] [F3] [Sibongakonke Masebe] V5,120253703839970281,35,35,35,0,0,0,75,20
2026-08-13,120253703928840281,[AFS] [F3] [Sibongakonke Masebe] V6,120253703839970281,5,5,5,0,0,0,4,1
2026-08-13,120253703937850281,[AFS] [F3] [Sibongakonke Masebe] V7,120253703839970281,20,20,20,0,0,0,57,14
2026-08-13,120253703947150281,[AFS] [F3] [Sibongakonke Masebe] V8,120253703839970281,14,14,14,0,0,0,40,8
2026-08-13,120253703952900281,[AFS] [F3] [Sibongakonke Masebe] V9,120253703839970281,9,9,9,0,0,0,9,3
2026-08-13,120253703958890281,[AFS] [F3] [Sibongakonke Masebe] V10,120253703839970281,14,14,14,0,0,0,31,8
2026-08-13,120253703989530281,[AFS] [F3] [Hlompho Masilela] V1,120253703989720281,42,42,42,0,0,0,87,24
2026-08-13,120253704028180281,[AFS] [F3] [Hlompho Masilela] V2,120253703989720281,35,35,35,0,0,0,109,20
2026-08-13,120253704038100281,[AFS] [F3] [Hlompho Masilela] V3,120253703989720281,63,63,63,0,0,0,160,41
2026-08-13,120253704045940281,[AFS] [F3] [Hlompho Masilela] V4,120253703989720281,20,20,20,0,0,0,54,12
2026-08-13,120253704053390281,[AFS] [F3] [Hlompho Masilela] V5,120253703989720281,9,9,9,0,0,0,16,6
2026-08-13,120253704062640281,[AFS] [F3] [Hlompho Masilela] V6,120253703989720281,59,59,59,0,0,0,157,33
2026-08-13,120253704070820281,[AFS] [F3] [Hlompho Masilela] V7,120253703989720281,63,63,63,0,0,0,162,35
2026-08-13,120253704081240281,[AFS] [F3] [Hlompho Masilela] V8,120253703989720281,18,18,18,0,0,0,45,11
2026-08-13,120253704087580281,[AFS] [F3] [Hlompho Masilela] V9,120253703989720281,27,27,27,0,0,0,76,17
2026-08-13,120253704091080281,[AFS] [F3] [Hlompho Masilela] V10,120253703989720281,22,22,22,0,0,0,53,12
2026-08-14,120247357080930278,[AFS] [F3] [AMARA OKAFOR] V1,120247357080990278,1,1,1,0,0,0,0,0
2026-08-14,120247357081010278,[AFS] [F3] [AMARA OKAFOR] V6,120247357080990278,57,57,57,0,0,0,147,47
2026-08-14,120247357081030278,[AFS] [F3] [AMARA OKAFOR] V3,120247357080990278,1,1,1,0,0,0,1,1
2026-08-14,120247357457050278,,,0,0,0,0,0,0,3,2
2026-08-14,120247357457070278,,,0,0,0,0,0,0,5,3
2026-08-14,120247357457080278,,,0,0,0,0,0,0,4,2
2026-08-14,120247357457090278,,,0,0,0,0,0,0,5,4
2026-08-14,120247357457100278,,,0,0,0,0,0,0,1,1
2026-08-14,120247358420060278,,,0,0,0,0,0,0,24,3
2026-08-14,120247358420070278,[AFS] [F3] [AMINATA DIALLO] V3,120247358419970278,3,3,3,0,0,0,5,4
2026-08-14,120247358420080278,[AFS] [F3] [AMINATA DIALLO] V2,120247358419970278,1,1,1,0,0,0,3,1
2026-08-14,120247359464720278,[AFS] [F3] [NOMVULA MOKOENA] V6,120247359464690278,68,68,68,0,0,0,202,47
2026-08-14,120247359464810278,,,0,0,0,0,0,0,3,1
2026-08-14,120247360141410278,[AFS] [F3] [CHIPO MOYO]  V6,120247360141370278,80,80,80,0,0,0,349,68
2026-08-14,120247360141480278,[AFS] [F3] [CHIPO MOYO]  V4,120247360141370278,3,3,3,0,0,0,31,6
2026-08-14,120247360141490278,[AFS] [F3] [CHIPO MOYO]  V2,120247360141370278,40,40,40,0,0,0,117,34
2026-08-14,120247360356830278,,,0,0,0,0,0,0,11,3
2026-08-14,120247360531120278,,,0,0,0,0,0,0,5,1
2026-08-14,120247360531130278,,,0,0,0,0,0,0,1,1
2026-08-14,120247360531140278,,,0,0,0,0,0,0,3,3
2026-08-14,120247360531160278,,,0,0,0,0,0,0,1,1
2026-08-14,120247382249530278,,,0,0,0,0,0,0,1,1
2026-08-14,120247382249540278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V5,120247382249440278,2,2,2,0,0,0,27,2
2026-08-14,120247382323040278,[AFS] [F3] [WANGARI KAMAU] V4,120247382322970278,50,50,50,0,0,0,125,37
2026-08-14,120247382323050278,[AFS] [F3] [WANGARI KAMAU] V6,120247382322970278,53,53,53,0,0,0,155,41
2026-08-14,120247382323060278,[AFS] [F3] [WANGARI KAMAU] V5,120247382322970278,42,42,42,0,0,0,163,31
2026-08-14,120247382323070278,[AFS] [F3] [WANGARI KAMAU] V2,120247382322970278,18,18,18,0,0,0,49,15
2026-08-14,120247382323080278,[AFS] [F3] [WANGARI KAMAU] V3,120247382322970278,43,43,43,0,0,0,141,34
2026-08-14,120247382323090278,[AFS] [F3] [WANGARI KAMAU] V1,120247382322970278,26,26,26,0,0,0,64,20
2026-08-14,120247488168300278,,,0,0,0,0,0,0,1,1
2026-08-14,120247488215910278,,,0,0,0,0,0,0,2,1
2026-08-14,120247488225850278,,,0,0,0,0,0,0,7,4
2026-08-14,120247488230320278,,,0,0,0,0,0,0,2,1
2026-08-14,120247488259350278,[AFS] [F3] [LUNGILE HADEBE] V1,120247488259330278,68,68,68,0,0,0,192,52
2026-08-14,120247488419540278,[AFS] [F3] [LUNGILE HADEBE] V6,120247488259330278,1,1,1,0,0,0,0,0
2026-08-14,120247488474100278,,,0,0,0,0,0,0,3,2
2026-08-14,120247488660110278,,,0,0,0,0,0,0,3,1
2026-08-14,120247488793560278,,,0,0,0,0,0,0,4,3
2026-08-14,120247488827940278,,,0,0,0,0,0,0,12,7
2026-08-14,120247488854820278,,,0,0,0,0,0,0,3,2
2026-08-14,120247488968980278,[AFS] [F3] [NOURBESE ACHEBE] V2,120247488930090278,7,7,7,0,0,0,21,9
2026-08-14,120247489113490278,,,0,0,0,0,0,0,3,2
2026-08-14,120247489137090278,,,0,0,0,0,0,0,1,1
2026-08-14,120247489160520278,,,0,0,0,0,0,0,8,2
2026-08-14,120247506168140278,,,0,0,0,0,0,0,2,1
2026-08-14,120247506203840278,,,0,0,0,0,0,0,2,1
2026-08-14,120247506249690278,,,0,0,0,0,0,0,4,4
2026-08-14,120247506542160278,[AFS] [F3] [MBALI BUTHELEZI] V3,120247506424170278,28,28,28,0,0,0,102,22
2026-08-14,120247506560570278,,,0,0,0,0,0,0,1,1
2026-08-14,120247511421230278,,,0,0,0,0,0,0,14,1
2026-08-14,120247566558640278,,,0,0,0,0,0,0,3,1
2026-08-14,120247566694500278,,,0,0,0,0,0,0,1,1
2026-08-14,120247753333380278,[AFS] [F3] [Siphesihle Cele] V2,120247753268510278,34,34,34,0,0,0,81,17
2026-08-14,120247753339060278,[AFS] [F3] [Siphesihle Cele] V3,120247753268510278,1,1,1,0,0,0,1,1
2026-08-14,120247753343390278,[AFS] [F3] [Siphesihle Cele] V4,120247753268510278,1,1,1,0,0,0,7,3
2026-08-14,120247753348540278,,,0,0,0,0,0,0,3,2
2026-08-14,120247753631300278,[AFS] [F3] [Khanyisa Zwane] V2,120247753572060278,16,16,16,0,0,0,75,18
2026-08-14,120247753647720278,[AFS] [F3] [Khanyisa Zwane] V4,120247753572060278,61,61,61,0,0,0,262,52
2026-08-14,120247753656710278,[AFS] [F3] [Khanyisa Zwane] V5,120247753572060278,1,1,1,0,0,0,5,3
2026-08-14,120247753677620278,[AFS] [F3] [Khanyisa Zwane] V6,120247753572060278,1,1,1,0,0,0,8,2
2026-08-14,120247753784310278,[AFS] [F3] [Yonela Mnguni] V2,120247753719120278,2,2,2,0,0,0,8,4
2026-08-14,120247753808800278,,,0,0,0,0,0,0,1,1
2026-08-14,120247753859960278,[AFS] [F3] [Khanyisile Nxumalo] V2,120247753837740278,72,72,72,0,0,0,227,45
2026-08-14,120247753880980278,[AFS] [F3] [Khanyisile Nxumalo] V4,120247753837740278,1,1,1,0,0,0,0,0
2026-08-14,120247753901780278,,,0,0,0,0,0,0,1,1
2026-08-14,120247768444270278,,,0,0,0,0,0,0,5,1
2026-08-14,120247768572330278,,,0,0,0,0,0,0,1,1
2026-08-14,120247820576040278,,,0,0,0,0,0,0,1,1
2026-08-14,120247821966990278,,,0,0,0,0,0,0,1,1
2026-08-14,120247852217870278,,,0,0,0,0,0,0,1,1
2026-08-14,120247852377810278,[AFS] [F3] [Luyanda Mbatha] V5,120247852291590278,1,1,1,0,0,0,9,4
2026-08-14,120247852396100278,,,0,0,0,0,0,0,2,1
2026-08-14,120247856056660278,,,0,0,0,0,0,0,1,1
2026-08-14,120247856129530278,,,0,0,0,0,0,0,1,1
2026-08-14,120247856415450278,,,0,0,0,0,0,0,1,1
2026-08-14,120247856608070278,,,0,0,0,0,0,0,2,1
2026-08-14,120247856660550278,,,0,0,0,0,0,0,1,1
2026-08-14,120247856752040278,,,0,0,0,0,0,0,3,2
2026-08-14,120247856764540278,,,0,0,0,0,0,0,1,1
2026-08-14,120248013951830278,,,0,0,0,0,0,0,6,1
2026-08-14,120248013980050278,[AFS] [F3] [Khanyisile Nxumalo] V8,120247753837740278,33,33,33,0,0,0,105,22
2026-08-14,120248013986740278,[AFS] [F3] [Khanyisile Nxumalo] V9,120247753837740278,45,45,45,0,0,0,126,30
2026-08-14,120248014002370278,[AFS] [F3] [Khanyisile Nxumalo] V12,120247753837740278,17,17,17,0,0,0,40,11
2026-08-14,120248014007790278,,,0,0,0,0,0,0,2,1
2026-08-14,120248014016860278,,,0,0,0,0,0,0,15,5
2026-08-14,120248014031360278,[AFS] [F3] [Khanyisile Nxumalo] V16,120247753837740278,47,47,47,0,0,0,151,27
2026-08-14,120248014298520278,[AFS] [F3] [Khanyisa Zwane] V7,120247753572060278,2,2,2,0,0,0,10,5
2026-08-14,120248014304990278,[AFS] [F3] [Khanyisa Zwane] V8,120247753572060278,70,70,70,0,0,0,331,48
2026-08-14,120248014307330278,[AFS] [F3] [Khanyisa Zwane] V9,120247753572060278,12,12,12,0,0,0,26,7
2026-08-14,120248014331980278,[AFS] [F3] [Khanyisa Zwane] V11,120247753572060278,63,63,63,0,0,0,219,48
2026-08-14,120248014338390278,[AFS] [F3] [Khanyisa Zwane] V12,120247753572060278,39,39,39,0,0,0,114,24
2026-08-14,120248014354790278,[AFS] [F3] [Khanyisa Zwane] V14,120247753572060278,40,40,40,0,0,0,92,21
2026-08-14,120248014361180278,[AFS] [F3] [Khanyisa Zwane] V16,120247753572060278,1,1,1,0,0,0,3,2
2026-08-14,120248014806030278,[AFS] [F3] [Siphesihle Cele] V7,120247753268510278,15,15,15,0,0,0,48,12
2026-08-14,120248014943290278,[AFS] [F3] [Siphesihle Cele] V9,120247753268510278,1,1,1,0,0,0,12,1
2026-08-14,120248014983880278,[AFS] [F3] [Siphesihle Cele] V10,120247753268510278,13,13,13,0,0,0,38,9
2026-08-14,120248014989930278,[AFS] [F3] [Siphesihle Cele] V11,120247753268510278,2,2,2,0,0,0,9,5
2026-08-14,120248015000030278,[AFS] [F3] [Siphesihle Cele] V12,120247753268510278,1,1,1,0,0,0,1,1
2026-08-14,120248015007660278,[AFS] [F3] [Siphesihle Cele] V13,120247753268510278,1,1,1,0,0,0,4,1
2026-08-14,120248015021780278,[AFS] [F3] [Siphesihle Cele] V14,120247753268510278,34,34,34,0,0,0,71,18
2026-08-14,120248015027340278,[AFS] [F3] [Siphesihle Cele] V15,120247753268510278,43,43,43,0,0,0,138,23
2026-08-14,120248015032800278,[AFS] [F3] [Siphesihle Cele] V16,120247753268510278,19,19,19,0,0,0,49,14
2026-08-14,120248015539040278,[AFS] [F3] [Yonela Mnguni] V7,120247753719120278,33,33,33,0,0,0,82,16
2026-08-14,120248015573900278,[AFS] [F3] [Yonela Mnguni] V8,120247753719120278,1,1,1,0,0,0,1,1
2026-08-14,120248015583870278,[AFS] [F3] [Yonela Mnguni] V9,120247753719120278,1,1,1,0,0,0,2,1
2026-08-14,120248015591980278,[AFS] [F3] [Yonela Mnguni] V10,120247753719120278,45,45,45,0,0,0,84,21
2026-08-14,120248015604620278,[AFS] [F3] [Yonela Mnguni] V11,120247753719120278,2,2,2,0,0,0,10,2
2026-08-14,120248015608410278,[AFS] [F3] [Yonela Mnguni] V12,120247753719120278,1,1,1,0,0,0,3,2
2026-08-14,120248015705310278,,,0,0,0,0,0,0,3,2
2026-08-14,120248015743610278,[AFS] [F3] [Yonela Mnguni] V14,120247753719120278,3,3,3,0,0,0,16,4
2026-08-14,120248015758600278,,,0,0,0,0,0,0,1,1
2026-08-14,120248015775920278,,,0,0,0,0,0,0,4,1
2026-08-14,120248015964290278,[AFS] [F3] [Luyanda Mbatha] V8,120247852291590278,6,6,6,0,0,0,30,7
2026-08-14,120248015969120278,[AFS] [F3] [Luyanda Mbatha] V9,120247852291590278,1,1,1,0,0,0,6,4
2026-08-14,120248015975280278,[AFS] [F3] [Luyanda Mbatha] V10,120247852291590278,1,1,1,0,0,0,4,3
2026-08-14,120248015981890278,[AFS] [F3] [Luyanda Mbatha] V11,120247852291590278,7,7,7,0,0,0,16,5
2026-08-14,120248016000090278,[AFS] [F3] [Luyanda Mbatha] V13,120247852291590278,5,5,5,0,0,0,6,2
2026-08-14,120248016028140278,[AFS] [F3] [Luyanda Mbatha] V15,120247852291590278,2,2,2,0,0,0,0,0
2026-08-14,120248016058110278,[AFS] [F3] [Luyanda Mbatha] V16,120247852291590278,1,1,1,0,0,0,4,3
2026-08-14,120248037140500278,,,0,0,0,0,0,0,1,1
2026-08-14,120248037146600278,[AFS] [F3] [NOURBESE ACHEBE] V8,120247488930090278,42,42,42,0,0,0,111,23
2026-08-14,120248037148270278,[AFS] [F3] [NOURBESE ACHEBE] V9,120247488930090278,21,21,21,0,0,0,89,15
2026-08-14,120248037149900278,[AFS] [F3] [NOURBESE ACHEBE] V10,120247488930090278,59,59,59,0,0,0,95,29
2026-08-14,120248037151710278,[AFS] [F3] [NOURBESE ACHEBE] V11,120247488930090278,34,34,34,0,0,0,97,20
2026-08-14,120248037154320278,[AFS] [F3] [NOURBESE ACHEBE] V12,120247488930090278,2,2,2,0,0,0,4,3
2026-08-14,120248037227310278,,,0,0,0,0,0,0,4,2
2026-08-14,120248037236070278,[AFS] [F3] [LUNGILE HADEBE] V8,120247488259330278,9,9,9,0,0,0,12,7
2026-08-14,120248037242460278,[AFS] [F3] [LUNGILE HADEBE] V9,120247488259330278,27,27,27,0,0,0,50,14
2026-08-14,120248037248010278,[AFS] [F3] [LUNGILE HADEBE] V10,120247488259330278,10,10,10,0,0,0,21,7
2026-08-14,120248037256010278,[AFS] [F3] [LUNGILE HADEBE] V12,120247488259330278,1,1,1,0,0,0,0,0
2026-08-14,120248037259710278,[AFS] [F3] [LUNGILE HADEBE] V13,120247488259330278,57,57,57,0,0,0,114,37
2026-08-14,120248037267250278,[AFS] [F3] [LUNGILE HADEBE] V14,120247488259330278,51,51,51,0,0,0,173,41
2026-08-14,120248037325860278,[AFS] [F3] [CHIPO MOYO]  V7,120247360141370278,8,8,8,0,0,0,21,8
2026-08-14,120248037346630278,,,0,0,0,0,0,0,4,2
2026-08-14,120248037373890278,,,0,0,0,0,0,0,1,1
2026-08-14,120248037378470278,[AFS] [F3] [CHIPO MOYO]  V11,120247360141370278,27,27,27,0,0,0,74,19
2026-08-14,120248037384100278,[AFS] [F3] [CHIPO MOYO]  V12,120247360141370278,10,10,10,0,0,0,8,3
2026-08-14,120248037418040278,[AFS] [F3] [CHIPO MOYO]  V14,120247360141370278,17,17,17,0,0,0,65,14
2026-08-14,120248037462010278,[AFS] [F3] [AMINATA DIALLO] V7,120247358419970278,16,16,16,0,0,0,29,9
2026-08-14,120248037469760278,[AFS] [F3] [AMINATA DIALLO] V8,120247358419970278,7,7,7,0,0,0,28,7
2026-08-14,120248037484310278,[AFS] [F3] [AMINATA DIALLO] V9,120247358419970278,16,16,16,0,0,0,37,10
2026-08-14,120248037487480278,[AFS] [F3] [AMINATA DIALLO] V10,120247358419970278,26,26,26,0,0,0,84,24
2026-08-14,120248037496400278,[AFS] [F3] [AMINATA DIALLO] V12,120247358419970278,15,15,15,0,0,0,27,12
2026-08-14,120248037498990278,[AFS] [F3] [AMINATA DIALLO] V13,120247358419970278,18,18,18,0,0,0,51,9
2026-08-14,120248037501970278,[AFS] [F3] [AMINATA DIALLO] V14,120247358419970278,1,1,1,0,0,0,3,1
2026-08-14,120248037551200278,[AFS] [F3] [AMARA OKAFOR] V7,120247357080990278,23,23,23,0,0,0,58,17
2026-08-14,120248037563320278,[AFS] [F3] [AMARA OKAFOR] V8,120247357080990278,8,8,8,0,0,0,16,7
2026-08-14,120248037567290278,[AFS] [F3] [AMARA OKAFOR] V9,120247357080990278,43,43,43,0,0,0,112,33
2026-08-14,120248037571270278,[AFS] [F3] [AMARA OKAFOR] V10,120247357080990278,6,6,6,0,0,0,30,6
2026-08-14,120248037572920278,[AFS] [F3] [AMARA OKAFOR] V11,120247357080990278,1,1,1,0,0,0,7,3
2026-08-14,120248037576340278,[AFS] [F3] [AMARA OKAFOR] V12,120247357080990278,12,12,12,0,0,0,29,7
2026-08-14,120248037581340278,[AFS] [F3] [AMARA OKAFOR] V13,120247357080990278,38,38,38,0,0,0,142,29
2026-08-14,120248037598010278,[AFS] [F3] [AMARA OKAFOR] V14,120247357080990278,51,51,51,0,0,0,166,35
2026-08-14,120248037719570278,[AFS] [F3] [NOMVULA MOKOENA] V7,120247359464690278,1,1,1,0,0,0,0,0
2026-08-14,120248037736060278,[AFS] [F3] [NOMVULA MOKOENA] V8,120247359464690278,9,9,9,0,0,0,16,7
2026-08-14,120248037741040278,[AFS] [F3] [NOMVULA MOKOENA] V10,120247359464690278,32,32,32,0,0,0,67,20
2026-08-14,120248037745600278,[AFS] [F3] [NOMVULA MOKOENA] V11,120247359464690278,45,45,45,0,0,0,80,23
2026-08-14,120248037747540278,[AFS] [F3] [NOMVULA MOKOENA] V12,120247359464690278,13,13,13,0,0,0,60,10
2026-08-14,120248037760680278,[AFS] [F3] [NOMVULA MOKOENA] V14,120247359464690278,1,1,1,0,0,0,18,1
2026-08-14,120248037841630278,[AFS] [F3] [BONGEKILE ZUNGU] V7,120247506168050278,22,22,22,0,0,0,47,12
