data,adset_id,campaign_id,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-07-28,120247788998700330,120247788946770330,5.86,5.28,82,23,71.48
2026-07-28,120247789002270330,120247788946770330,3.88,3.5,44,16,88.28
2026-07-28,120247789007260330,120247788946770330,3.97,3.58,59,11,67.35
2026-07-28,120247789017660330,120247788946770330,5.31,4.78,99,27,53.64
2026-07-28,120247789077830330,120247789077760330,2.14,1.92,42,9,50.92
2026-07-28,120247789270830330,120247789077760330,3.4,3.06,38,9,89.48
2026-07-28,120247789337620330,120247789077760330,4.89,4.4,63,17,77.65
2026-07-28,120247789376620330,120247789077760330,1.53,1.38,22,7,69.55
2026-07-28,120247789415480330,120247789077760330,6.17,5.56,83,19,74.38
2026-07-28,120247789430170330,120247789077760330,3.19,2.87,56,18,57.03
2026-07-28,120247789489630330,120247789489540330,5.73,5.16,85,21,67.42
2026-07-28,120247789696910330,120247789489540330,1.85,1.67,31,4,59.76
2026-07-28,120247789742310330,120247789489540330,0.86,0.77,32,1,26.81
2026-07-28,120247789776200330,120247789489540330,2.54,2.29,29,11,87.65
2026-07-28,120247789784130330,120247789489540330,2.17,1.95,25,6,86.63
2026-07-28,120247789789060330,120247789489540330,1.56,1.4,17,3,91.7
2026-07-28,120247789829370330,120247789829290330,4.24,3.82,47,15,90.26
2026-07-28,120247789884900330,120247789829290330,1.21,1.09,19,3,63.9
2026-07-28,120247789895820330,120247789829290330,4.9,4.41,79,27,61.98
2026-07-28,120247789907960330,120247789829290330,8.5,7.65,59,11,143.99
2026-07-28,120247789927420330,120247789829290330,9.58,8.63,92,38,104.18
2026-07-28,120247789961130330,120247789829290330,0.96,0.86,28,8,34.22
2026-07-28,120247790072460330,120247790072450330,1.99,1.79,45,7,44.21
2026-07-28,120247790205370330,120247790072450330,1.58,1.42,32,9,49.42
2026-07-28,120247790236810330,120247790072450330,9.18,8.26,109,30,84.19
2026-07-28,120247790277720330,120247790072450330,5.16,4.65,48,16,107.54
2026-07-28,120247790308570330,120247790072450330,4.38,3.94,50,12,87.52
2026-07-28,120247790337370330,120247790072450330,5.72,5.15,103,31,55.58
2026-07-28,120253079132510281,120253079044410281,3.79,3.41,44,8,86.15
2026-07-28,120253082723400281,120253082530810281,11.77,10.59,134,19,87.85
2026-07-28,120253082737930281,120253082530810281,5.52,4.97,85,16,64.91
2026-07-28,120253082817280281,120253082817170281,5.99,5.39,83,12,72.16
2026-07-28,120253101284450281,120253101270850281,7.53,6.77,108,14,69.7
2026-07-28,120253101288330281,120253101270850281,8.97,8.07,107,13,83.81
2026-07-28,120253101303050281,120253101302970281,9.32,8.39,93,13,100.25
2026-07-28,120253101321190281,120253101302970281,5.02,4.52,48,10,104.64
2026-07-28,120253101322290281,120253101302970281,8.94,8.05,83,25,107.72
2026-07-28,120253101346700281,120253101330870281,10.67,9.61,147,22,72.6
2026-07-28,120253137204850281,120253137172780281,15.81,14.22,216,26,73.17
2026-07-28,120253137209500281,120253137172780281,0.1,0.09,7,1,14.84
2026-07-28,120253137215430281,120253137172780281,5.69,5.12,58,14,98.11
2026-07-28,120253138575670281,120253138463510281,9.56,8.61,100,23,95.63
2026-07-28,120253138584190281,120253138463510281,0.58,0.52,11,0,52.89
2026-07-28,120253138733630281,120253138672250281,6.74,6.07,74,15,91.09
2026-07-28,120253138933900281,120253138766230281,9.06,8.15,166,16,54.56
2026-07-28,120253141499830281,120253141376060281,10.99,9.89,182,26,60.4
2026-07-28,120253141501720281,120253141376060281,6.1,5.49,77,7,79.22
2026-07-28,120253141747920281,120253141635460281,37.43,33.69,339,60,110.42
2026-07-28,120253141780200281,120253141635460281,13.76,12.39,170,26,80.96
2026-07-28,120253141945370281,120253141863550281,12.36,11.12,123,21,100.49
2026-07-28,120253142297110281,120253142123820281,12.45,11.2,152,28,81.88
2026-07-28,120253142306480281,120253142123820281,2.72,2.45,30,7,90.72
2026-07-28,120253167383880281,120253167383820281,22.07,19.86,303,44,72.83
2026-07-28,120253167947120281,120253167773160281,17.7,15.93,141,27,125.56
2026-07-28,120253167949790281,120253167773160281,0.48,0.43,6,1,79.67
2026-07-28,120253167954350281,120253167773160281,10.46,9.41,154,28,67.91
2026-07-28,120253167956510281,120253167773160281,5.42,4.88,62,4,87.4
2026-07-28,120253168276010281,120253168223660281,8.94,8.05,137,20,65.28
2026-07-28,120253168279700281,120253168223660281,4.38,3.94,77,11,56.85
2026-07-28,120253168399990281,120253168354220281,4.16,3.74,79,4,52.67
2026-07-28,120253168478000281,120253168447820281,3.27,2.95,54,9,60.65
2026-07-28,120253224542190281,120253224542110281,2.9,2.61,54,6,53.65
2026-07-28,120253224960730281,120253224769080281,60,54,804,125,74.62
2026-07-28,120253225009820281,120253225009810281,7.61,6.85,107,16,71.09
2026-07-28,120253225026480281,120253225009810281,23.71,21.34,331,60,71.64
2026-07-28,120253225029450281,120253225009810281,15.07,13.57,143,28,105.41
2026-07-28,120253225038370281,120253225009810281,12.9,11.61,166,19,77.72
2026-07-28,120253225073690281,120253225073650281,2.02,1.82,27,3,74.77
2026-07-28,120253225087760281,120253225073650281,4.19,3.77,60,12,69.87
2026-07-28,120253225111400281,120253225073650281,7.21,6.49,76,8,94.91
2026-07-28,120253225135180281,120253225073650281,4.66,4.19,84,15,55.46
2026-07-28,120253225501180281,120253225329830281,8.98,8.09,121,18,74.25
2026-07-28,120253225586410281,120253225329830281,4.89,4.4,75,14,65.23
2026-07-28,120253225638960281,120253225329830281,6.15,5.54,82,12,75.01
2026-07-28,120253225795580281,120253225795550281,42.94,38.65,675,113,63.62
2026-07-28,120253225872080281,120253225795550281,14.25,12.82,165,25,86.35
2026-07-28,120253225880820281,120253225795550281,14.43,12.99,206,28,70.06
2026-07-28,120253225931950281,120253225795550281,11.94,10.75,172,21,69.41
2026-07-28,120253226001460281,120253225795550281,8.21,7.39,117,13,70.13
2026-07-28,120253302500270281,120253302500230281,0.7,0.63,12,1,58.25
2026-07-28,120253302500280281,120253302500230281,2.56,2.3,29,6,88.3
2026-07-28,120253302500320281,120253302500230281,3.7,3.33,36,8,102.69
2026-07-28,120253302500340281,120253302500230281,0.43,0.39,10,1,42.96
2026-07-28,120253302500350281,120253302500230281,2.87,2.58,33,7,86.85
2026-07-28,120253302500360281,120253302500230281,6.37,5.73,38,10,167.64
2026-07-28,120253303569730281,120253303569690281,1.5,1.35,18,3,83.19
2026-07-28,120253303638220281,120253303569690281,1.27,1.14,34,3,37.27
2026-07-28,120253303642850281,120253303569690281,4.99,4.49,56,10,89.09
2026-07-28,120253303657180281,120253303569690281,8.02,7.22,40,7,200.59
2026-07-28,120253303673670281,120253303569690281,10.25,9.23,93,20,110.26
2026-07-28,120253303687920281,120253303569690281,2.15,1.94,31,3,69.45
2026-07-28,120253303763750281,120253167453110281,3.73,3.36,60,11,62.2
2026-07-28,120253303916230281,120253167453110281,4.24,3.82,32,9,132.59
2026-07-28,120253303936160281,120253167453110281,3.62,3.26,59,15,61.32
2026-07-28,120253303941140281,120253167453110281,0.33,0.3,3,0,109.7
2026-07-28,120253303948480281,120253167453110281,0.22,0.2,14,0,16.04
2026-07-28,120253303964040281,120253167453110281,0.76,0.68,9,4,84.54
2026-07-28,120253304045990281,120253304045940281,1.94,1.74,35,4,55.31
2026-07-28,120253304105950281,120253304045940281,1.33,1.2,7,3,189.87
2026-07-28,120253304168340281,120253304045940281,6.18,5.56,70,14,88.27
2026-07-28,120253304195760281,120253304045940281,5.2,4.68,37,11,140.53
2026-07-28,120253304211740281,120253304045940281,7.94,7.14,65,17,122.12
2026-07-28,120253304219800281,120253304045940281,3.53,3.18,48,11,73.58
2026-07-28,120253304289250281,120253304289200281,1.84,1.66,40,6,46.09
2026-07-28,120253304462120281,120253304289200281,1.42,1.28,13,5,109.16
2026-07-28,120253304511230281,120253304289200281,2.64,2.37,52,4,50.69
2026-07-28,120253304699650281,120253304289200281,0.61,0.55,22,1,27.66
2026-07-28,120253304752230281,120253304289200281,3.59,3.23,56,6,64.17
2026-07-28,120253304775170281,120253304289200281,2.53,2.28,17,2,148.98
2026-07-29,120247357080980278,120247357080990278,15.53,13.98,149,33,104.22
2026-07-29,120247357081010278,120247357080990278,10.85,9.77,152,22,71.4
2026-07-29,120247357081030278,120247357080990278,12.45,11.2,148,35,84.11
2026-07-29,120247357081040278,120247357080990278,11.01,9.91,127,22,86.72
2026-07-29,120247357081050278,120247357080990278,12.66,11.39,145,32,87.31
2026-07-29,120247357457050278,120247357456980278,8.38,7.54,138,22,60.71
2026-07-29,120247357457070278,120247357456980278,7.8,7.02,143,21,54.57
2026-07-29,120247357457080278,120247357456980278,10.64,9.58,155,24,68.64
2026-07-29,120247357457090278,120247357456980278,22.34,20.11,276,45,80.94
2026-07-29,120247357457100278,120247357456980278,16.91,15.22,134,37,126.17
2026-07-29,120247358420040278,120247358419970278,5.89,5.3,102,18,57.74
2026-07-29,120247358420060278,120247358419970278,4.67,4.2,64,15,72.96
2026-07-29,120247358420070278,120247358419970278,10.76,9.69,138,22,78
2026-07-29,120247358420080278,120247358419970278,11.78,10.61,141,33,83.57
2026-07-29,120247358791350278,120247358791270278,1.37,1.23,34,5,40.21
2026-07-29,120247358791360278,120247358791270278,2.22,2,34,5,65.39
2026-07-29,120247359464720278,120247359464690278,15.27,13.74,158,23,96.65
2026-07-29,120247360141410278,120247360141370278,11.96,10.77,201,26,59.52
2026-07-29,120247360141470278,120247360141370278,12.38,11.14,173,29,71.58
2026-07-29,120247360141480278,120247360141370278,11.54,10.39,138,27,83.63
2026-07-29,120247360141490278,120247360141370278,7.89,7.1,89,17,88.65
2026-07-29,120247360356770278,120247360356710278,13.28,11.95,149,32,89.11
2026-07-29,120247360356790278,120247360356710278,5.08,4.58,64,6,79.44
2026-07-29,120247360356820278,120247360356710278,4.07,3.66,53,3,76.77
2026-07-29,120247360356830278,120247360356710278,6.62,5.96,112,9,59.13
2026-07-29,120247360531120278,120247360531070278,11.21,10.09,133,29,84.28
2026-07-29,120247360531130278,120247360531070278,16.87,15.18,156,37,108.12
2026-07-29,120247360531140278,120247360531070278,13.09,11.78,276,20,47.42
2026-07-29,120247382323040278,120247382322970278,12.12,10.91,171,23,70.88
2026-07-29,120247382323050278,120247382322970278,11.09,9.98,125,28,88.72
2026-07-29,120247382323060278,120247382322970278,8.61,7.75,123,19,69.99
2026-07-29,120247382323070278,120247382322970278,19.98,17.99,141,23,141.74
2026-07-29,120247382323080278,120247382322970278,18.43,16.58,197,22,93.53
2026-07-29,120247382323090278,120247382322970278,11.58,10.43,207,28,55.96
2026-07-29,120247488168300278,120247488168210278,11.55,10.39,142,25,81.32
2026-07-29,120247488215910278,120247488168210278,6.12,5.51,111,23,55.16
2026-07-29,120247488220950278,120247488168210278,12.29,11.06,98,21,125.41
2026-07-29,120247488225850278,120247488168210278,10.97,9.88,160,17,68.58
2026-07-29,120247488230320278,120247488168210278,13.77,12.39,180,24,76.5
2026-07-29,120247488259350278,120247488259330278,13.83,12.44,150,24,92.18
2026-07-29,120247488419540278,120247488259330278,11.38,10.24,105,15,108.39
2026-07-29,120247488474100278,120247488474000278,14.67,13.21,156,39,94.05
2026-07-29,120247488660110278,120247488474000278,7.84,7.06,85,18,92.24
2026-07-29,120247488793560278,120247488474000278,9.55,8.6,118,18,80.96
2026-07-29,120247488827940278,120247488474000278,12.56,11.31,208,19,60.41
2026-07-29,120247488854820278,120247488474000278,9.72,8.75,122,20,79.66
2026-07-29,120247488968980278,120247488930090278,11.51,10.36,121,19,95.15
2026-07-29,120247489016960278,120247488930090278,10.99,9.89,167,25,65.81
2026-07-29,120247489113490278,120247489056040278,7.44,6.69,68,11,109.34
2026-07-29,120247489149860278,120247489056040278,6.37,5.73,78,13,81.6
2026-07-29,120247489155770278,120247489048850278,0.18,0.16,7,2,26.07
2026-07-29,120247489160520278,120247489056040278,26.5,23.85,351,55,75.49
2026-07-29,120247506168140278,120247506168050278,4.75,4.27,77,9,61.68
2026-07-29,120247506216350278,120247506168050278,11.08,9.97,105,21,105.48
2026-07-29,120247506249690278,120247506168050278,4.74,4.26,46,8,103.02
2026-07-29,120247506424250278,120247506424170278,11.61,10.45,117,18,99.2
2026-07-29,120247506530130278,120247506424170278,7.15,6.44,118,20,60.61
2026-07-29,120247506542160278,120247506424170278,2.52,2.27,57,5,44.16
2026-07-29,120247506560570278,120247506424170278,10.16,9.15,122,17,83.32
2026-07-29,120247565319140278,120247565319070278,0.27,0.24,5,0,54.2
2026-07-29,120247566326940278,120247565319070278,0.55,0.49,7,2,78.31
2026-07-29,120247566362420278,120247565319070278,0.96,0.87,8,3,120.21
2026-07-29,120247566440100278,120247565319070278,0,0,1,0,2.5
2026-07-29,120247566460400278,120247566460390278,0.33,0.29,4,0,81.38
2026-07-29,120247566496630278,120247566460390278,0.02,0.02,1,0,17.4
2026-07-29,120247566509570278,120247566460390278,0.03,0.02,3,1,8.37
2026-07-29,120247566558640278,120247566544730278,5.38,4.85,46,10,117.05
2026-07-29,120247566567050278,120247566544730278,3.47,3.12,65,10,53.39
2026-07-29,120247566569190278,120247566544730278,2.35,2.12,29,8,81.2
2026-07-29,120247639349700278,120247639310830278,0,0,1,0,2.7
2026-07-29,120247639363010278,120247639310830278,0,0,1,0,2.8
2026-07-29,120247639366370278,120247639310830278,0.13,0.12,4,0,33.43
2026-07-29,120247639374090278,120247639310830278,0.7,0.63,6,1,116.9
2026-07-29,120247788946870330,120247788946770330,8.73,7.86,93,25,93.88
2026-07-29,120247788986680330,120247788946770330,12.8,11.52,101,31,126.74
2026-07-29,120247788998700330,120247788946770330,11.3,10.17,176,63,64.21
2026-07-29,120247789002270330,120247788946770330,7.1,6.39,130,25,54.65
2026-07-29,120247789007260330,120247788946770330,6.29,5.66,101,22,62.3
2026-07-29,120247789017660330,120247788946770330,6.1,5.49,83,24,73.49
2026-07-29,120247789077830330,120247789077760330,2.91,2.62,42,8,69.37
2026-07-29,120247789270830330,120247789077760330,5.86,5.27,109,22,53.73
2026-07-29,120247789337620330,120247789077760330,5.34,4.81,80,25,66.78
2026-07-29,120247789376620330,120247789077760330,5.57,5.01,93,20,59.85
2026-07-29,120247789415480330,120247789077760330,6.69,6.02,83,30,80.57
2026-07-29,120247789430170330,120247789077760330,5.46,4.92,91,32,60.03
2026-07-29,120247789489630330,120247789489540330,8.2,7.38,83,11,98.84
2026-07-29,120247789696910330,120247789489540330,5.76,5.18,68,28,84.68
2026-07-29,120247789742310330,120247789489540330,2.92,2.63,36,9,81.09
2026-07-29,120247789776200330,120247789489540330,5.22,4.7,96,21,54.34
2026-07-29,120247789784130330,120247789489540330,5.65,5.09,71,19,79.6
2026-07-29,120247789789060330,120247789489540330,5.53,4.97,117,27,47.22
2026-07-29,120247789829370330,120247789829290330,4.82,4.34,76,19,63.47
2026-07-29,120247789884900330,120247789829290330,12.7,11.43,159,41,79.85
2026-07-29,120247789895820330,120247789829290330,12.5,11.25,244,46,51.22
2026-07-29,120247789907960330,120247789829290330,5.02,4.52,90,22,55.83
2026-07-29,120247789927420330,120247789829290330,7.2,6.48,64,11,112.43
2026-07-29,120247789961130330,120247789829290330,4.84,4.35,47,23,102.9
2026-07-29,120247790072460330,120247790072450330,4.65,4.19,65,18,71.54
2026-07-29,120247790205370330,120247790072450330,4.26,3.84,66,13,64.57
2026-07-29,120247790236810330,120247790072450330,12.79,11.51,155,34,82.53
2026-07-29,120247790277720330,120247790072450330,8.27,7.44,160,50,51.69
2026-07-29,120247790308570330,120247790072450330,10.63,9.57,143,43,74.33
2026-07-29,120247790337370330,120247790072450330,15.06,13.56,259,63,58.17
2026-07-29,120247811001390330,120247811001220330,4.77,4.29,70,22,68.12
2026-07-29,120247811320320330,120247811001220330,2.88,2.59,33,12,87.18
2026-07-29,120247811382770330,120247811001220330,4.68,4.21,70,20,66.83
2026-07-29,120247811582300330,120247811001220330,1.98,1.78,26,8,76.27
2026-07-29,120247811833010330,120247811001220330,4.33,3.89,83,17,52.14
2026-07-29,120247811912400330,120247811001220330,5.83,5.24,108,26,53.96
2026-07-29,120247812183780330,120247812183790330,4.37,3.94,94,20,46.52
2026-07-29,120247812443470330,120247812183790330,9.07,8.16,84,18,107.97
2026-07-29,120247812562160330,120247812183790330,4.31,3.88,69,26,62.4
2026-07-29,120247812648670330,120247812183790330,3.1,2.79,52,11,59.58
2026-07-29,120247812714140330,120247812183790330,3.8,3.42,66,19,57.55
2026-07-29,120247812799130330,120247812183790330,4.41,3.96,132,18,33.37
2026-07-29,120247813181780330,120247813181790330,8.72,7.85,96,33,90.87
2026-07-29,120247813442830330,120247813181790330,4.07,3.66,66,13,61.65
2026-07-29,120247813533730330,120247813181790330,2.41,2.17,27,9,89.19
2026-07-29,120247813597960330,120247813181790330,7.92,7.13,79,23,100.25
2026-07-29,120247813654330330,120247813181790330,2.32,2.09,44,16,52.69
2026-07-29,120247813708350330,120247813181790330,1.44,1.29,29,8,49.59
2026-07-29,120247813826220330,120247813826140330,6.32,5.69,56,16,112.85
2026-07-29,120247813886390330,120247813826140330,2.88,2.59,42,18,68.59
2026-07-29,120247813898610330,120247813826140330,8.61,7.75,121,44,71.12
2026-07-29,120247813910810330,120247813826140330,3.79,3.41,67,16,56.57
2026-07-29,120247813916130330,120247813826140330,2.31,2.08,51,11,45.29
2026-07-29,120247813921210330,120247813826140330,1.5,1.35,28,9,53.45
2026-07-29,120247813932040330,120247813931970330,0.92,0.83,19,3,48.66
2026-07-29,120247813966280330,120247813931970330,0.52,0.47,19,6,27.52
2026-07-29,120247813985730330,120247813931970330,0.38,0.34,4,1,94.3
2026-07-29,120247813993180330,120247813931970330,1.39,1.25,15,4,92.46
2026-07-29,120247814050020330,120247813931970330,0.75,0.68,9,1,83.72
2026-07-29,120247814139550330,120247813931970330,0.09,0.08,4,1,22.9
2026-07-29,120253079132510281,120253079044410281,3.35,3.01,53,7,63.14
2026-07-29,120253082723400281,120253082530810281,12.69,11.43,149,19,85.2
2026-07-29,120253082737930281,120253082530810281,10.4,9.36,81,16,128.36
2026-07-29,120253082817280281,120253082817170281,0.54,0.49,17,4,31.89
2026-07-29,120253101284450281,120253101270850281,6.06,5.45,92,18,65.86
2026-07-29,120253101288330281,120253101270850281,5.41,4.87,64,8,84.55
2026-07-29,120253101303050281,120253101302970281,19.71,17.74,160,29,123.18
2026-07-29,120253101321190281,120253101302970281,6.58,5.92,93,14,70.79
2026-07-29,120253101322290281,120253101302970281,3,2.7,67,8,44.81
2026-07-29,120253101346700281,120253101330870281,8.15,7.33,150,22,54.31
2026-07-29,120253137204850281,120253137172780281,8.81,7.93,123,14,71.62
2026-07-29,120253137215430281,120253137172780281,3.91,3.52,20,5,195.6
2026-07-29,120253138575670281,120253138463510281,2.36,2.12,37,10,63.81
2026-07-29,120253138733630281,120253138672250281,8.77,7.9,106,20,82.76
