data,conta,campaign_id,campaign_name,adset_id,adset_name,gasto,impressoes_meta,alcance,frequencia,cpm,cliques_link,ctr_link,cpc_link,conversas,custo_conversa,status_atual,orcamento_diario_atual,leads_entrada,cliques_ad,threads,leads_qualificados,leads_avaliados,receita_estimada_brl,sessoes,leads_com_sessao,gap_clique_sessao,pct_chegada_blog,sessoes_por_lead,taxa_qualificacao,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-08-19,,,,120253415685920281,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-19,,,,120253422900530281,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,-1,,3,,,,,,
2026-08-19,,,,120253423000780281,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,-1,,3,,,,,,
2026-08-19,,,,120253423005460281,,,,,,,,,,,,,,0,0,0,0,0,0,4,1,-1,,4,,,,,,
2026-08-19,,,,120253423013640281,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,-1,,2,,,,,,
2026-08-19,,,,120253423035590281,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-19,,,,120253428739300281,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,-1,,2,,,,,,
2026-08-19,,,,120253428755700281,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,-1,,2,,,,,,
2026-08-19,,,,120253463585430281,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,-1,,2,,,,,,
2026-08-19,c 02,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665881380281,[AFS] [F3] [Noluthando Makhanya] V4,8.21,19194,16828,1.1406,0.43,704,3.6678,0.0117,905,0.0091,CAMPAIGN_PAUSED,,404,404,404,0,0,0,1711,396,8,98,4.32,,116.61,104.95,1596,187,73.06
2026-08-19,,120253665771940281,,120253665893600281,[AFS] [F3] [Noluthando Makhanya] V5,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,,,,,,,
2026-08-19,c 02,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665904310281,[AFS] [F3] [Noluthando Makhanya] V7,0.31,526,522,1.0077,0.59,23,4.3726,0.0135,35,0.0089,CAMPAIGN_PAUSED,,17,17,17,0,0,0,54,19,-2,111.8,2.84,,1.81,1.63,46,8,39.31
2026-08-19,c 02,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665910190281,[AFS] [F3] [Noluthando Makhanya] V8,0.01,3,3,1,3.33,0,,,0,,CAMPAIGN_PAUSED,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-19,c 02,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665917020281,[AFS] [F3] [Noluthando Makhanya] V9,0,1,1,1,0,0,,,0,,CAMPAIGN_PAUSED,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665946580281,[AFS] [F3] [Noluthando Makhanya] V10,0.82,1021,967,1.0558,0.8,74,7.2478,0.0111,121,0.0068,CAMPAIGN_PAUSED,,52,52,52,0,0,0,179,54,-2,103.8,3.31,,6.96,6.27,135,16,51.58
2026-08-19,c 02,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666333460281,[AFS] [F3] [Sinethemba Mthembu] V1,3.07,4527,4353,1.04,0.68,220,4.8597,0.014,330,0.0093,CAMPAIGN_PAUSED,,150,150,150,0,0,0,498,136,14,90.7,3.66,,31.86,28.68,449,75,70.96
2026-08-19,c 02,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666506120281,[AFS] [F3] [Sinethemba Mthembu] V2,0,6,6,1,0,0,,,0,,CAMPAIGN_PAUSED,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666527630281,[AFS] [F3] [Sinethemba Mthembu] V5,2,1784,1693,1.0538,1.12,239,13.3969,0.0084,233,0.0086,CAMPAIGN_PAUSED,,89,89,89,0,0,0,204,61,28,68.5,3.34,,9.77,8.79,131,20,74.56
2026-08-19,c 02,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666532760281,[AFS] [F3] [Sinethemba Mthembu] V6,4.5,4135,3872,1.0679,1.09,607,14.6796,0.0074,482,0.0093,CAMPAIGN_PAUSED,,201,201,201,0,0,0,674,187,14,93,3.6,,32.94,29.64,538,71,61.22
2026-08-19,c 02,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666628200281,[AFS] [F3] [Sinethemba Mthembu] V7,0.01,4,4,1,2.5,1,25,0.01,2,0.005,CAMPAIGN_PAUSED,,1,1,1,0,0,0,0,0,1,0,,,,,,,
2026-08-19,c 02,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666652150281,[AFS] [F3] [Sinethemba Mthembu] V8,0,2,2,1,0,0,,,0,,CAMPAIGN_PAUSED,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666666590281,[AFS] [F3] [Sinethemba Mthembu] V9,0,1,1,1,0,0,,,0,,CAMPAIGN_PAUSED,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667384950281,[AFS] [F3] [Nqobile Mkhwanazi] V3,0,0,0,0,,0,,,1,0,PAUSED,1,0,0,0,0,0,0,8,1,-1,,8,,,,,,
2026-08-19,c 02,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667457200281,[AFS] [F3] [Nqobile Mkhwanazi] V4,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667485200281,[AFS] [F3] [Nqobile Mkhwanazi] V5,0,0,0,0,,0,,,0,,PAUSED,1,1,1,1,0,0,0,33,2,-1,200,16.5,,,,,,
2026-08-19,c 02,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667505210281,[AFS] [F3] [Nqobile Mkhwanazi] V6,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667521110281,[AFS] [F3] [Nqobile Mkhwanazi] V7,0.22,295,290,1.0172,0.75,18,6.1017,0.0122,35,0.0063,CAMPAIGN_PAUSED,1,19,19,19,0,0,0,50,15,4,78.9,3.33,,1.96,1.77,35,5,56.09
2026-08-19,c 02,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667533570281,[AFS] [F3] [Nqobile Mkhwanazi] V8,0,0,0,0,,0,,,0,,PAUSED,1,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-19,c 02,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667542940281,[AFS] [F3] [Nqobile Mkhwanazi] V9,0,0,0,0,,0,,,0,,PAUSED,1,1,1,1,0,0,0,10,2,-1,200,5,,,,,,
2026-08-19,,,,120253667644420281,,,,,,,,,,,,,,0,0,0,0,0,0,4,1,-1,,4,,,,,,
2026-08-19,c 02,120253667581330281,[E11] [MKUKER] [AFS] [F3] [Zandile Hlatshwayo],120253667649010281,[AFS] [F3] [Zandile Hlatshwayo] V5,0,0,0,0,,0,,,0,,PAUSED,1,0,0,0,0,0,0,3,3,-3,,1,,,,,,
2026-08-19,,120253667581330281,,120253667663120281,[AFS] [F3] [Zandile Hlatshwayo] V6,,,,,,,,,,,,,1,1,1,0,0,0,2,1,0,100,2,,,,,,
2026-08-19,c 02,120253667581330281,[E11] [MKUKER] [AFS] [F3] [Zandile Hlatshwayo],120253667668650281,[AFS] [F3] [Zandile Hlatshwayo] V7,0.25,347,338,1.0266,0.72,15,4.3228,0.0167,20,0.0125,PAUSED,1,15,15,15,0,0,0,39,17,-2,113.3,2.29,,0.66,0.6,11,2,60.12
2026-08-19,c 02,120253667581330281,[E11] [MKUKER] [AFS] [F3] [Zandile Hlatshwayo],120253667678500281,[AFS] [F3] [Zandile Hlatshwayo] V8,0.86,1145,1105,1.0362,0.75,40,3.4935,0.0215,45,0.0191,CAMPAIGN_PAUSED,1,24,24,24,0,0,0,94,28,-4,116.7,3.36,,3.22,2.89,85,14,37.83
2026-08-19,c 02,120253667581330281,[E11] [MKUKER] [AFS] [F3] [Zandile Hlatshwayo],120253667683750281,[AFS] [F3] [Zandile Hlatshwayo] V9,0,0,0,0,,0,,,3,0,PAUSED,1,0,0,0,0,0,0,3,3,-3,,1,,,,,,
2026-08-19,,,,120253701667190281,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,-2,,1,,,,,,
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703504330281,[AFS] [F3] [Karabo Mokoatle] V1,0,2,2,1,0,1,50,0,2,0,ACTIVE,,1,1,1,0,0,0,0,0,1,0,,,,,,,
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703606030281,[AFS] [F3] [Karabo Mokoatle] V2,0,3,3,1,0,0,,,0,,PAUSED,,1,1,1,0,0,0,1,1,0,100,1,,0.03,0.03,2,0,15.65
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703620200281,[AFS] [F3] [Karabo Mokoatle] V3,0,1,1,1,0,0,,,0,,ACTIVE,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703628360281,[AFS] [F3] [Karabo Mokoatle] V4,0.01,4,4,1,2.5,1,25,0.01,2,0.005,ACTIVE,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703640280281,[AFS] [F3] [Karabo Mokoatle] V5,0.02,3,3,1,6.67,1,33.3333,0.02,0,,ACTIVE,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703648580281,[AFS] [F3] [Karabo Mokoatle] V6,0.01,3,3,1,3.33,0,,,0,,ACTIVE,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703653020281,[AFS] [F3] [Karabo Mokoatle] V7,0,2,2,1,0,1,50,0,0,,PAUSED,,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703658800281,[AFS] [F3] [Karabo Mokoatle] V8,9.25,9605,8838,1.0868,0.96,1076,11.2025,0.0086,983,0.0094,ACTIVE,,427,427,427,0,0,0,1152,352,75,82.4,3.27,,64.18,57.76,922,137,69.61
2026-08-19,c 02,120253703504250281,[E10] [MKUKER] [AFS] [F3] [Karabo Mokoatle],120253703696820281,[AFS] [F3] [Karabo Mokoatle] V10,0.01,2,2,1,5,1,50,0.01,2,0.005,ACTIVE,,2,2,2,0,0,0,0,0,2,0,,,,,,,
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703724550281,[AFS] [F3] [Zethembiso Motaung] V1,0,0,0,0,,0,,,0,,PAUSED,1,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703765330281,[AFS] [F3] [Zethembiso Motaung] V2,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703768810281,[AFS] [F3] [Zethembiso Motaung] V3,0,0,0,0,,0,,,0,,PAUSED,1,0,0,0,0,0,0,3,1,-1,,3,,,,,,
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703780420281,[AFS] [F3] [Zethembiso Motaung] V4,0.78,545,545,1,1.43,31,5.6881,0.0252,45,0.0173,CAMPAIGN_PAUSED,1,19,19,19,0,0,0,101,15,4,78.9,6.73,,4.65,4.19,103,17,45.15
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703796370281,[AFS] [F3] [Zethembiso Motaung] V5,0.78,738,738,1,1.06,32,4.336,0.0244,49,0.0159,CAMPAIGN_PAUSED,1,24,24,24,0,0,0,116,19,5,79.2,6.11,,8.22,7.4,122,18,67.41
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703813950281,[AFS] [F3] [Zethembiso Motaung] V6,0.91,1199,1154,1.039,0.76,67,5.588,0.0136,90,0.0101,CAMPAIGN_PAUSED,1,41,41,41,0,0,0,120,30,11,73.2,4,,5.64,5.08,87,9,64.86
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703815990281,[AFS] [F3] [Zethembiso Motaung] V7,0.79,956,956,1,0.83,42,4.3933,0.0188,71,0.0111,CAMPAIGN_PAUSED,1,20,20,20,0,0,0,62,20,0,100,3.1,,5.51,4.96,73,13,75.45
2026-08-19,,120253703724520281,,120253703818060281,[AFS] [F3] [Zethembiso Motaung] V8,,,,,,,,,,,,,1,1,1,0,0,0,7,1,0,100,7,,,,,,
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703821200281,[AFS] [F3] [Zethembiso Motaung] V9,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,0,0,8,5,-4,500,1.6,,,,,,
2026-08-19,c 02,120253703724520281,[E10] [MKUKER] [AFS] [F3] [Zethembiso Motaung],120253703824100281,[AFS] [F3] [Zethembiso Motaung] V10,0.27,378,368,1.0272,0.71,22,5.8201,0.0123,45,0.006,PAUSED,1,24,24,24,0,0,0,81,22,2,91.7,3.68,,4.51,4.06,49,8,92.05
2026-08-19,c 02,120253703839970281,[E20] [MKUKER] [AFS] [F3] [Sibongakonke Masebe],120253703910260281,[AFS] [F3] [Sibongakonke Masebe] V4,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703839970281,[E20] [MKUKER] [AFS] [F3] [Sibongakonke Masebe],120253703920400281,[AFS] [F3] [Sibongakonke Masebe] V5,0,0,0,0,,0,,,3,0,PAUSED,1,2,2,2,0,0,0,13,4,-2,200,3.25,,,,,,
2026-08-19,c 02,120253703839970281,[E20] [MKUKER] [AFS] [F3] [Sibongakonke Masebe],120253703928840281,[AFS] [F3] [Sibongakonke Masebe] V6,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253703839970281,[E20] [MKUKER] [AFS] [F3] [Sibongakonke Masebe],120253703937850281,[AFS] [F3] [Sibongakonke Masebe] V7,0.66,1043,1043,1,0.63,51,4.8897,0.0129,79,0.0084,CAMPAIGN_PAUSED,1,33,33,33,0,0,0,98,31,2,93.9,3.16,,6.25,5.62,90,11,69.44
2026-08-19,c 02,120253703839970281,[E20] [MKUKER] [AFS] [F3] [Sibongakonke Masebe],120253703958890281,[AFS] [F3] [Sibongakonke Masebe] V10,0,0,0,0,,0,,,5,0,PAUSED,1,2,2,2,0,0,0,5,2,0,100,2.5,,,,,,
2026-08-19,c 02,120253703989720281,[E20] [MKUKER] [AFS] [F3] [Hlompho Masilela],120253703989530281,[AFS] [F3] [Hlompho Masilela] V1,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,0,0,1,1,0,100,1,,,,,,
2026-08-19,c 02,120253703989720281,[E20] [MKUKER] [AFS] [F3] [Hlompho Masilela],120253704028180281,[AFS] [F3] [Hlompho Masilela] V2,0.27,217,215,1.0093,1.24,16,7.3733,0.0169,25,0.0108,PAUSED,1,14,14,14,0,0,0,43,15,-1,107.1,2.87,,0.83,0.75,22,2,37.94
2026-08-19,c 02,120253703989720281,[E20] [MKUKER] [AFS] [F3] [Hlompho Masilela],120253704038100281,[AFS] [F3] [Hlompho Masilela] V3,0.91,942,915,1.0295,0.97,130,13.8004,0.007,126,0.0072,ACTIVE,1,53,53,53,0,0,0,127,41,12,77.4,3.1,,4.92,4.42,92,11,53.44
2026-08-19,c 02,120253703989720281,[E20] [MKUKER] [AFS] [F3] [Hlompho Masilela],120253704062640281,[AFS] [F3] [Hlompho Masilela] V6,0,0,0,0,,0,,,2,0,PAUSED,1,0,0,0,0,0,0,6,5,-5,,1.2,,,,,,
2026-08-19,c 02,120253703989720281,[E20] [MKUKER] [AFS] [F3] [Hlompho Masilela],120253704070820281,[AFS] [F3] [Hlompho Masilela] V7,0,0,0,0,,0,,,0,,PAUSED,1,1,1,1,0,0,0,10,1,0,100,10,,,,,,
2026-08-19,c 02,120253703989720281,[E20] [MKUKER] [AFS] [F3] [Hlompho Masilela],120253704081240281,[AFS] [F3] [Hlompho Masilela] V8,0,0,0,0,,0,,,1,0,PAUSED,1,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-19,c 02,120253703989720281,[E20] [MKUKER] [AFS] [F3] [Hlompho Masilela],120253704087580281,[AFS] [F3] [Hlompho Masilela] V9,0.22,178,174,1.023,1.24,10,5.618,0.022,36,0.0061,PAUSED,1,7,7,7,0,0,0,30,12,-5,171.4,2.5,,0.6,0.54,23,0,26.29
2026-08-19,c 02,120253761401760281,[E11] [MKUKER] [AFS] [F3] [Kholeka Maphanga],120253761401900281,[AFS] [F3] [Kholeka Maphanga] V1,0,0,0,0,,0,,,4,0,PAUSED,1,1,1,1,0,0,0,5,2,-1,200,2.5,,,,,,
2026-08-19,c 02,120253761401760281,[E11] [MKUKER] [AFS] [F3] [Kholeka Maphanga],120253761442800281,[AFS] [F3] [Kholeka Maphanga] V2,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,0,0,2,1,0,100,2,,,,,,
2026-08-19,,120253761401760281,,120253761454530281,[AFS] [F3] [Kholeka Maphanga] V4,,,,,,,,,,,,,1,1,1,0,0,0,5,2,-1,200,2.5,,,,,,
2026-08-19,c 02,120253761401760281,[E11] [MKUKER] [AFS] [F3] [Kholeka Maphanga],120253761460060281,[AFS] [F3] [Kholeka Maphanga] V5,0.22,144,142,1.0141,1.53,7,4.8611,0.0314,25,0.0088,CAMPAIGN_PAUSED,1,11,11,11,0,0,0,24,13,-2,118.2,1.85,,1.09,0.98,20,6,54.32
2026-08-19,c 02,120253761401760281,[E11] [MKUKER] [AFS] [F3] [Kholeka Maphanga],120253761463910281,[AFS] [F3] [Kholeka Maphanga] V6,0,0,0,0,,0,,,4,0,PAUSED,1,1,1,1,0,0,0,9,3,-2,300,3,,,,,,
2026-08-19,c 02,120253761401760281,[E11] [MKUKER] [AFS] [F3] [Kholeka Maphanga],120253761469260281,[AFS] [F3] [Kholeka Maphanga] V7,0,0,0,0,,0,,,2,0,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253761401760281,[E11] [MKUKER] [AFS] [F3] [Kholeka Maphanga],120253761476630281,[AFS] [F3] [Kholeka Maphanga] V9,0,0,0,0,,0,,,0,,PAUSED,1,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-19,c 02,120253761401760281,[E11] [MKUKER] [AFS] [F3] [Kholeka Maphanga],120253761479690281,[AFS] [F3] [Kholeka Maphanga] V10,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761546640281,[AFS] [F3] [Nomusa Mzizi] V1,0.92,577,560,1.0304,1.59,38,6.5858,0.0242,58,0.0159,CAMPAIGN_PAUSED,1,26,26,26,0,0,0,86,19,7,73.1,4.53,,3.01,2.7,53,7,56.7
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761590460281,[AFS] [F3] [Nomusa Mzizi] V3,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,0,0,1,1,0,100,1,,,,,,
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761596160281,[AFS] [F3] [Nomusa Mzizi] V4,0,0,0,0,,0,,,0,,PAUSED,1,,,,,,,,,0,,,,,,,,
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761602770281,[AFS] [F3] [Nomusa Mzizi] V5,0.85,497,490,1.0143,1.71,34,6.841,0.025,44,0.0193,CAMPAIGN_PAUSED,1,18,18,18,0,0,0,69,17,1,94.4,4.06,,11.49,10.34,57,6,201.59
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761609070281,[AFS] [F3] [Nomusa Mzizi] V6,0,0,0,0,,0,,,0,,PAUSED,1,0,0,0,0,0,0,3,3,-3,,1,,,,,,
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761614690281,[AFS] [F3] [Nomusa Mzizi] V7,0.77,589,576,1.0226,1.31,38,6.4516,0.0203,60,0.0128,CAMPAIGN_PAUSED,1,25,25,25,0,0,0,78,21,4,84,3.71,,3.07,2.76,72,7,42.58
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761619860281,[AFS] [F3] [Nomusa Mzizi] V8,0,0,0,0,,0,,,2,0,PAUSED,1,1,1,1,0,0,0,7,3,-2,300,2.33,,,,,,
2026-08-19,c 02,120253761546630281,[E11] [MKUKER] [AFS] [F3] [Nomusa Mzizi],120253761623700281,[AFS] [F3] [Nomusa Mzizi] V9,0.94,536,526,1.019,1.75,40,7.4627,0.0235,69,0.0136,CAMPAIGN_PAUSED,1,29,29,29,0,0,0,127,24,5,82.8,5.29,,6.8,6.12,123,15,55.3
2026-08-19,,,,120253761627390281,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-20,,,,120247357080980278,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,-1,,3,,,,,,
2026-08-20,C 01,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120247357081010278,[AFS] [F3] [AMARA OKAFOR] V6,1.04,695,674,1.0312,1.5,116,16.6906,0.009,76,0.0137,CAMPAIGN_PAUSED,1,40,40,40,0,0,0,114,30,10,75,3.8,,6.13,5.52,99,14,61.91
2026-08-20,,120247357080990278,,120247357081050278,[AFS] [F3] [AMARA OKAFOR] V4,,,,,,,,,,,,,1,1,1,0,0,0,2,2,-1,200,1,,,,,,
2026-08-20,,,,120247357457050278,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-20,,,,120247357457070278,,,,,,,,,,,,,,0,0,0,0,0,0,4,3,-3,,1.33,,,,,,
2026-08-20,,,,120247357457100278,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,-1,,2,,,,,,
2026-08-20,,,,120247358420060278,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,-2,,1,,,,,,
2026-08-20,,,,120247358420070278,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,-2,,1,,,,,,
2026-08-20,C 01,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120247359464720278,[AFS] [F3] [NOMVULA MOKOENA] V6,0,0,0,0,,0,,,3,0,CAMPAIGN_PAUSED,1,2,2,2,0,0,0,3,2,0,100,1.5,,0.32,0.29,3,0,105.63
2026-08-20,C 01,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120247360141410278,[AFS] [F3] [CHIPO MOYO]  V6,0.77,1200,1194,1.005,0.64,61,5.0833,0.0126,76,0.0101,CAMPAIGN_PAUSED,1,42,42,42,0,0,0,101,38,4,90.5,2.66,,4.11,3.7,91,9,45.2
2026-08-20,,120247360141370278,,120247360141470278,[AFS] [F3] [CHIPO MOYO]  V5,,,,,,,,,,,,,1,1,1,0,0,0,4,1,0,100,4,,,,,,
2026-08-20,,120247360141370278,,120247360141480278,[AFS] [F3] [CHIPO MOYO]  V4,,,,,,,,,,,,,1,1,1,0,0,0,3,1,0,100,3,,,,,,
2026-08-20,C 01,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120247360141490278,[AFS] [F3] [CHIPO MOYO]  V2,0.83,737,737,1,1.13,53,7.1913,0.0157,86,0.0097,CAMPAIGN_PAUSED,1,38,38,38,0,0,0,143,34,4,89.5,4.21,,7.99,7.2,120,22,66.62
2026-08-20,,,,120247360356790278,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,-1,,3,,,,,,
2026-08-20,,,,120247360356820278,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-20,,,,120247360356830278,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,-1,,1,,,,,,
2026-08-20,,,,120247360531040278,,,,,,,,,,,,,,0,0,0,0,0,0,6,2,-2,,3,,,,,,
2026-08-20,,,,120247360531120278,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,-1,,3,,,,,,
2026-08-20,,,,120247360531140278,,,,,,,,,,,,,,0,0,0,0,0,0,5,3,-3,,1.67,,,,,,
2026-08-20,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323040278,[AFS] [F3] [WANGARI KAMAU] V4,0.75,732,721,1.0153,1.02,53,7.2404,0.0142,61,0.0123,CAMPAIGN_PAUSED,1,33,33,33,0,0,0,113,26,7,78.8,4.35,,4.01,3.61,81,13,49.47
2026-08-20,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323050278,[AFS] [F3] [WANGARI KAMAU] V6,0,0,0,0,,0,,,7,0,PAUSED,1,3,3,3,0,0,0,18,8,-5,266.7,2.25,,0.59,0.53,15,1,39.25
2026-08-20,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323060278,[AFS] [F3] [WANGARI KAMAU] V5,0.78,804,792,1.0152,0.97,54,6.7164,0.0144,45,0.0173,CAMPAIGN_PAUSED,1,29,29,29,0,0,0,57,20,9,69,2.85,,3.62,3.26,42,9,86.15
2026-08-20,,,,120247382323070278,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,-2,,1,,,,,,
2026-08-20,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323080278,[AFS] [F3] [WANGARI KAMAU] V3,0.72,678,676,1.003,1.06,54,7.9646,0.0133,53,0.0136,CAMPAIGN_PAUSED,1,31,31,31,0,0,0,52,18,13,58.1,2.89,,2.92,2.63,45,7,65
2026-08-20,,120247382322970278,,120247382323090278,[AFS] [F3] [WANGARI KAMAU] V1,,,,,,,,,,,,,2,2,2,0,0,0,14,5,-3,250,2.8,,,,,,
